player_name,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,nb_saisons,country,is_french,is_european,continent
Lou Roe,24.0,200.66,99.79,17.0,2.4,0.8,0.4,-14.4,0.05,0.07,0.25,0.36,0.1,1,USA,False,False,Amérique du Nord
Lou Williams,27.0,185.87,79.38,66.06,13.19,2.15,3.28,0.09,0.02,0.09,0.25,0.54,0.22,17,USA,False,False,Amérique du Nord
Louis King,22.5,200.66,92.99,6.75,8.45,2.3,1.23,0.25,0.03,0.12,0.19,0.56,0.13,4,USA,False,False,Amérique du Nord
Loy Vaught,31.0,205.74,107.95,44.6,6.16,5.18,0.62,-6.48,0.09,0.25,0.18,0.44,0.06,5,USA,False,False,Amérique du Nord
Luc Longley,30.0,218.44,124.19,50.6,7.5,4.86,1.56,5.96,0.08,0.17,0.18,0.49,0.1,5,USA,False,False,Amérique du Nord
Luc Mbah a Moute,27.5,203.2,104.33,57.42,5.94,3.62,0.77,1.19,0.06,0.12,0.13,0.51,0.05,12,Cameroon,False,False,Afrique
Lucas Nogueira,23.5,213.36,99.79,35.25,2.53,2.38,0.38,1.62,0.07,0.23,0.13,0.57,0.06,4,Brazil,False,False,Amérique du Sud
Lucious Harris,30.0,195.58,92.99,64.78,6.81,2.22,1.33,0.39,0.04,0.09,0.17,0.49,0.11,9,USA,False,False,Amérique du Nord
Luguentz Dort,23.0,191.51,98.07,56.2,13.04,3.7,1.7,-0.9,0.03,0.1,0.19,0.52,0.09,5,Canada,False,False,Amérique du Nord
Luis Flores,24.0,187.96,88.45,16.0,2.2,0.2,0.7,13.1,0.02,0.03,0.24,0.59,0.26,1,USA,False,False,Amérique du Nord
Luis Montero,25.0,200.66,90.72,2.0,0.0,1.0,0.0,-29.4,0.0,0.22,0.17,0.0,0.0,1,Dominican Republic,False,False,Amérique du Sud
Luis Scola,32.5,205.74,110.27,74.3,11.66,6.51,1.59,-0.61,0.08,0.22,0.22,0.53,0.11,10,Argentina,False,False,Amérique du Sud
Luka Doncic,22.71,200.76,103.46,64.29,28.7,8.74,8.24,2.89,0.04,0.21,0.35,0.58,0.4,7,Slovenia,False,True,Europe
Luka Garza,23.5,208.28,110.22,30.0,6.15,2.7,0.6,-2.15,0.13,0.12,0.22,0.59,0.09,2,USA,False,False,Amérique du Nord
Luka Samanic,21.33,208.28,102.97,14.33,6.3,3.23,1.53,1.7,0.02,0.16,0.19,0.51,0.12,3,Croatia,False,True,Europe
Luke Babbitt,25.5,205.74,102.06,47.62,4.74,2.26,0.61,-3.78,0.03,0.16,0.16,0.52,0.07,8,USA,False,False,Amérique du Nord
Luke Harangody,23.5,200.66,112.49,35.0,3.4,2.7,0.45,-8.75,0.09,0.18,0.16,0.44,0.06,2,USA,False,False,Amérique du Nord
Luke Jackson,24.5,200.66,97.52,18.25,3.72,1.23,0.8,-10.28,0.04,0.11,0.22,0.48,0.15,4,USA,False,False,Amérique du Nord
Luke Kennard,24.5,195.58,92.99,59.33,10.43,2.9,2.15,2.07,0.01,0.11,0.17,0.6,0.13,6,USA,False,False,Amérique du Nord
Luke Kornet,24.5,217.59,113.4,36.17,4.82,2.57,0.93,0.62,0.06,0.13,0.15,0.55,0.1,6,USA,False,False,Amérique du Nord
Luke Ridnour,28.5,187.32,78.47,69.17,9.07,2.22,4.38,-4.65,0.02,0.08,0.18,0.51,0.27,12,USA,False,False,Amérique du Nord
Luke Schenscher,24.5,215.9,120.2,15.5,1.75,1.9,0.25,-2.15,0.08,0.16,0.11,0.47,0.04,2,USA,False,False,Amérique du Nord
Luke Walton,28.5,203.2,106.32,56.4,4.35,2.64,2.23,-0.47,0.05,0.13,0.15,0.47,0.21,10,USA,False,False,Amérique du Nord
Luke Zeller,26.0,210.82,111.13,16.0,1.2,0.6,0.2,-34.4,0.01,0.17,0.2,0.36,0.1,1,USA,False,False,Amérique du Nord
Luol Deng,27.0,205.57,100.3,60.13,13.45,5.51,2.1,0.68,0.05,0.13,0.19,0.53,0.11,15,United Kingdom,False,False,Autre
Luther Head,25.5,190.5,83.91,58.0,7.53,2.22,2.03,-1.62,0.02,0.1,0.18,0.53,0.17,6,USA,False,False,Amérique du Nord
Lynn Greer,27.0,187.96,79.38,41.0,4.1,0.7,1.3,-1.1,0.01,0.07,0.18,0.54,0.2,1,USA,False,False,Amérique du Nord
M.J. Walker,24.0,195.58,96.62,2.0,0.0,0.5,0.5,-19.5,0.0,0.14,0.14,0.0,0.17,1,USA,False,False,Amérique du Nord
Maalik Wayns,22.5,185.42,88.45,14.5,1.9,0.65,1.0,-15.0,0.0,0.13,0.18,0.45,0.28,2,USA,False,False,Amérique du Nord
Mac McClung,23.5,187.96,83.91,2.0,8.25,3.25,2.5,19.4,0.04,0.13,0.2,0.59,0.17,2,USA,False,False,Amérique du Nord
Maceo Baston,30.75,207.64,102.63,26.25,2.65,1.65,0.2,-6.25,0.08,0.17,0.15,0.66,0.04,4,USA,False,False,Amérique du Nord
Maciej Lampe,20.0,210.82,119.45,21.33,2.8,2.0,0.33,-11.37,0.1,0.19,0.22,0.36,0.08,3,Poland,False,True,Europe
Mahmoud Abdul-Rauf,29.67,185.42,73.48,49.0,9.17,1.13,2.1,-4.3,0.01,0.06,0.25,0.48,0.21,3,USA,False,False,Amérique du Nord
Malachi Flynn,24.0,185.42,79.38,48.0,5.47,1.77,1.93,-3.9,0.02,0.1,0.17,0.48,0.18,3,USA,False,False,Amérique du Nord
Malachi Richardson,22.0,198.12,92.99,23.33,2.8,0.97,0.33,-5.53,0.02,0.1,0.16,0.48,0.05,3,USA,False,False,Amérique du Nord
Malaki Branham,20.0,193.04,81.65,66.0,10.2,2.7,1.9,-11.1,0.02,0.1,0.19,0.52,0.11,1,USA,False,False,Amérique du Nord
Malcolm Brogdon,27.0,195.22,102.06,57.14,15.79,4.3,4.74,2.54,0.03,0.11,0.22,0.57,0.24,7,USA,False,False,Amérique du Nord
Malcolm Delaney,28.5,190.5,86.18,63.5,5.85,1.8,2.8,-1.15,0.01,0.1,0.18,0.49,0.24,2,USA,False,False,Amérique du Nord
Malcolm Hill,26.5,198.12,99.79,12.0,2.4,1.2,0.2,15.9,0.03,0.17,0.14,0.62,0.02,2,USA,False,False,Amérique du Nord
Malcolm Lee,22.5,195.58,90.72,17.5,4.1,1.9,1.45,-1.95,0.05,0.09,0.15,0.46,0.17,2,USA,False,False,Amérique du Nord
Malcolm Miller,26.0,200.66,95.25,17.67,2.43,0.7,0.23,4.63,0.02,0.07,0.13,0.6,0.05,3,USA,False,False,Amérique du Nord
Malcolm Thomas,24.5,205.74,102.06,10.0,1.52,2.05,0.32,-2.55,0.1,0.21,0.14,0.4,0.07,4,USA,False,False,Amérique du Nord
Malik Allen,28.5,208.28,115.67,47.8,4.36,2.67,0.45,-4.04,0.08,0.14,0.17,0.46,0.06,10,USA,False,False,Amérique du Nord
Malik Beasley,23.0,194.13,86.51,59.57,10.56,2.56,1.29,1.23,0.02,0.1,0.2,0.55,0.09,7,USA,False,False,Amérique du Nord
Malik Fitts,23.5,199.39,104.33,9.0,1.2,1.05,0.15,-21.8,0.02,0.24,0.13,0.53,0.06,2,USA,False,False,Amérique du Nord
Malik Hairston,22.5,198.12,99.79,31.0,2.7,1.45,0.6,1.15,0.06,0.12,0.17,0.52,0.11,2,USA,False,False,Amérique du Nord
Malik Monk,22.5,190.5,90.72,64.33,10.82,2.37,2.33,-3.82,0.02,0.09,0.23,0.55,0.17,6,USA,False,False,Amérique du Nord
Malik Newman,24.0,190.5,86.18,1.0,5.0,0.5,0.5,-11.05,0.0,0.05,0.5,0.51,0.5,2,USA,False,False,Amérique du Nord
Malik Rose,28.0,200.66,114.79,62.54,5.8,3.93,0.81,0.55,0.1,0.18,0.2,0.49,0.09,13,USA,False,False,Amérique du Nord
Malik Sealy,28.5,203.2,90.72,67.5,10.15,3.28,1.75,0.4,0.04,0.11,0.19,0.51,0.11,4,USA,False,False,Amérique du Nord
Mamadi Diakite,25.0,205.74,103.42,16.33,3.33,2.77,0.4,0.43,0.06,0.17,0.15,0.53,0.06,3,Guinea,False,False,Autre
Mamadou N'diaye,28.0,213.36,115.67,13.8,3.22,2.44,0.08,-8.22,0.12,0.16,0.16,0.51,0.01,5,Senegal,False,False,Afrique
Mangok Mathiang,25.0,208.28,104.33,4.0,2.0,2.5,0.0,0.1,0.14,0.33,0.14,0.54,0.0,1,Australia,False,False,Océanie
Manny Harris,22.33,195.58,83.91,29.67,6.9,3.03,1.33,-10.3,0.04,0.15,0.2,0.49,0.13,3,USA,False,False,Amérique du Nord
Manu Ginobili,32.5,198.12,93.27,66.06,13.15,3.48,3.78,10.22,0.03,0.13,0.24,0.58,0.24,16,Argentina,False,False,Amérique du Sud
MarJon Beauchamp,22.0,200.66,90.26,52.0,5.1,2.2,0.7,-7.2,0.05,0.1,0.18,0.51,0.07,1,USA,False,False,Amérique du Nord
MarShon Brooks,26.2,195.58,90.72,40.0,9.84,2.22,1.7,-2.52,0.04,0.1,0.24,0.54,0.15,5,USA,False,False,Amérique du Nord
Marc Gasol,30.0,215.12,118.11,68.54,13.72,7.32,3.35,1.8,0.05,0.2,0.2,0.56,0.17,13,Spain,False,True,Europe
Marc Jackson,29.0,208.28,118.06,55.29,8.39,4.46,0.8,-4.49,0.09,0.16,0.21,0.51,0.07,7,USA,False,False,Amérique du Nord
Marcelo Huertas,33.5,190.5,90.72,38.0,3.6,1.35,2.85,-6.1,0.02,0.1,0.17,0.45,0.32,2,Brazil,False,False,Amérique du Sud
Marcin Gortat,29.5,211.03,108.86,67.17,9.18,7.46,1.06,0.82,0.11,0.25,0.17,0.57,0.07,12,Poland,False,True,Europe
Marco Belinelli,28.0,195.58,92.88,66.15,9.31,1.95,1.62,-1.32,0.01,0.09,0.19,0.54,0.11,13,Italy,False,True,Europe
Marcus Banks,25.5,187.96,92.25,43.5,5.19,1.21,1.8,-3.95,0.02,0.08,0.19,0.53,0.22,8,USA,False,False,Amérique du Nord
Marcus Brown,24.5,190.5,83.91,13.5,2.8,0.95,0.75,-16.05,0.04,0.09,0.2,0.43,0.16,2,USA,False,False,Amérique du Nord
Marcus Camby,31.0,210.82,104.19,57.24,9.19,9.36,1.74,-0.04,0.11,0.27,0.17,0.49,0.1,17,USA,False,False,Amérique du Nord
Marcus Cousin,24.0,210.82,111.13,4.0,1.0,0.8,0.0,-48.9,0.0,0.21,0.09,0.67,0.0,1,USA,False,False,Amérique du Nord
Marcus Derrickson,23.0,200.66,112.94,11.0,4.2,1.2,0.1,-7.2,0.1,0.06,0.24,0.65,0.03,1,USA,False,False,Amérique du Nord
Marcus Fizer,24.5,204.05,118.24,48.17,9.03,4.25,1.07,-9.92,0.07,0.2,0.25,0.49,0.1,6,USA,False,False,Amérique du Nord
Marcus Garrett,23.0,195.58,92.99,12.0,1.1,1.9,0.6,5.8,0.07,0.11,0.09,0.28,0.07,1,USA,False,False,Amérique du Nord
Marcus Georges-Hunt,23.5,196.85,101.15,23.5,2.1,1.1,0.4,-14.7,0.03,0.1,0.12,0.56,0.09,2,USA,False,False,Amérique du Nord
Marcus Haislip,24.5,208.28,104.33,22.25,3.3,1.45,0.15,-3.08,0.08,0.12,0.22,0.48,0.03,4,USA,False,False,Amérique du Nord
Marcus Landry,24.0,200.66,104.33,18.0,2.4,1.1,0.0,0.8,0.05,0.14,0.2,0.49,0.0,1,USA,False,False,Amérique du Nord
Marcus Morris,24.5,205.74,106.59,69.33,9.72,3.82,1.37,-2.05,0.04,0.14,0.2,0.5,0.08,6,USA,False,False,Amérique du Nord
Marcus Morris Sr.,30.5,204.05,101.45,61.17,14.03,4.83,1.52,0.45,0.03,0.14,0.21,0.56,0.08,6,USA,False,False,Amérique du Nord
Marcus Paige,24.0,182.88,74.39,5.0,2.4,0.8,0.6,15.9,0.0,0.17,0.22,0.4,0.14,1,USA,False,False,Amérique du Nord
Marcus Smart,25.0,192.48,99.79,64.56,10.69,3.56,4.7,4.81,0.03,0.09,0.17,0.51,0.21,9,USA,False,False,Amérique du Nord
Marcus Thornton,26.5,193.04,92.99,60.38,11.59,2.75,1.39,-4.7,0.04,0.1,0.23,0.53,0.1,8,USA,False,False,Amérique du Nord
Marcus Vinicius,23.5,203.2,102.06,13.0,1.95,0.7,0.3,-11.0,0.02,0.11,0.14,0.59,0.06,2,USA,False,False,Amérique du Nord
Marcus Williams,22.5,190.5,93.55,50.75,4.58,1.48,2.48,-6.15,0.02,0.11,0.21,0.43,0.31,4,USA,False,False,Amérique du Nord
Mardy Collins,23.5,198.12,99.79,47.25,3.88,1.75,1.7,-7.57,0.04,0.1,0.17,0.42,0.19,4,USA,False,False,Amérique du Nord
Marial Shayok,24.0,195.58,89.81,4.0,2.8,1.8,0.3,-23.2,0.03,0.19,0.24,0.4,0.05,1,Canada,False,False,Amérique du Nord
Mario Bennett,25.0,200.66,106.59,16.33,2.07,2.17,0.13,1.53,0.13,0.22,0.22,0.34,0.03,3,USA,False,False,Amérique du Nord
Mario Chalmers,27.11,187.4,86.18,71.78,8.88,2.46,3.7,4.64,0.01,0.09,0.17,0.55,0.21,9,USA,False,False,Amérique du Nord
Mario Elie,35.0,195.58,97.98,69.0,8.34,2.7,2.64,4.82,0.03,0.08,0.14,0.59,0.14,5,USA,False,False,Amérique du Nord
Mario Hezonja,23.0,203.2,99.7,66.0,6.84,3.14,1.24,-8.4,0.02,0.15,0.18,0.51,0.1,5,Croatia,False,True,Europe
Mario Kasun,25.5,214.63,117.93,36.0,2.8,2.5,0.15,-4.85,0.15,0.23,0.18,0.51,0.03,2,Croatia,False,True,Europe
Mario West,25.5,195.58,95.25,40.5,1.55,1.1,0.62,1.25,0.08,0.12,0.11,0.5,0.1,4,USA,False,False,Amérique du Nord
Mark Blount,29.0,213.36,112.39,67.22,7.41,4.21,0.74,-4.06,0.07,0.16,0.18,0.53,0.06,9,USA,False,False,Amérique du Nord
Mark Bradtke,28.0,208.28,120.2,36.0,1.6,1.9,0.2,0.9,0.11,0.18,0.12,0.46,0.04,1,USA,False,False,Amérique du Nord
Mark Bryant,35.0,205.74,112.1,42.14,4.57,3.23,0.64,-4.19,0.09,0.16,0.14,0.49,0.07,7,USA,False,False,Amérique du Nord
Mark Davis,25.5,200.66,94.69,43.25,5.25,3.0,1.2,-5.25,0.07,0.12,0.19,0.5,0.11,4,USA,False,False,Amérique du Nord
Mark Hendrickson,24.5,205.74,99.79,28.5,3.18,2.55,0.5,-8.77,0.07,0.16,0.12,0.54,0.08,4,USA,False,False,Amérique du Nord
Mark Jackson,35.5,190.5,86.75,72.88,7.14,3.44,7.35,1.39,0.03,0.12,0.16,0.5,0.42,8,USA,False,False,Amérique du Nord
Mark Jones,30.0,198.12,97.52,10.0,2.3,1.3,0.6,-0.4,0.05,0.07,0.13,0.32,0.08,1,USA,False,False,Amérique du Nord
Mark Macon,30.0,193.04,83.91,7.0,1.3,0.7,0.6,6.4,0.05,0.04,0.16,0.22,0.08,1,USA,False,False,Amérique du Nord
Mark Madsen,29.0,205.74,110.53,50.33,1.87,2.38,0.37,1.17,0.11,0.13,0.1,0.43,0.05,9,USA,False,False,Amérique du Nord
Mark Pope,28.0,208.28,106.59,29.8,1.32,1.34,0.28,-2.64,0.08,0.12,0.12,0.36,0.05,5,USA,False,False,Amérique du Nord
Mark Price,33.5,182.88,81.65,66.5,10.4,2.3,4.8,-3.1,0.02,0.09,0.21,0.56,0.33,2,USA,False,False,Amérique du Nord
Mark Strickland,29.0,208.28,99.79,39.57,3.91,2.53,0.29,-7.83,0.13,0.18,0.19,0.49,0.04,7,USA,False,False,Amérique du Nord
Mark West,37.5,208.28,109.77,39.0,1.65,1.92,0.2,-2.85,0.08,0.16,0.11,0.48,0.03,4,USA,False,False,Amérique du Nord
Mark Williams,21.0,213.36,108.86,43.0,9.0,7.1,0.4,-4.7,0.11,0.23,0.17,0.66,0.03,1,USA,False,False,Amérique du Nord
Markel Brown,24.33,190.5,86.18,37.67,3.93,1.87,0.93,-12.4,0.03,0.12,0.16,0.44,0.11,3,USA,False,False,Amérique du Nord
Markelle Fultz,22.5,192.19,93.44,31.83,10.85,3.3,4.77,-2.13,0.03,0.1,0.22,0.49,0.3,6,USA,False,False,Amérique du Nord
Markieff Morris,27.5,207.22,111.13,62.5,9.95,4.7,1.51,-0.86,0.05,0.17,0.2,0.53,0.1,12,USA,False,False,Amérique du Nord
Marko Guduric,25.0,198.12,91.17,44.0,3.9,1.7,1.0,-2.6,0.03,0.12,0.17,0.51,0.13,1,Serbia,False,True,Europe
Marko Jaric,27.0,199.93,98.56,63.86,7.11,2.64,3.61,-1.37,0.03,0.1,0.16,0.48,0.22,7,Serbia,False,True,Europe
Marko Milic,21.5,198.12,106.59,22.0,2.15,0.65,0.3,-6.05,0.07,0.07,0.23,0.52,0.09,2,Slovenia,False,True,Europe
Marko Simonovic,22.5,212.09,99.79,8.0,1.4,0.7,0.0,14.25,0.08,0.09,0.2,0.4,0.0,2,Montenegro,False,True,Europe
Markus Howard,22.5,177.8,79.38,34.0,3.45,0.5,0.35,-10.95,0.01,0.08,0.26,0.52,0.11,2,USA,False,False,Amérique du Nord
Marlon Garnett,23.0,187.96,84.37,24.0,2.1,0.9,0.8,-9.5,0.01,0.09,0.15,0.43,0.17,1,USA,False,False,Amérique du Nord
Marques Bolden,23.0,208.28,112.94,6.0,1.2,1.0,0.0,12.3,0.08,0.09,0.14,0.54,0.0,1,USA,False,False,Amérique du Nord
Marquese Chriss,21.5,207.01,108.33,48.67,6.9,4.78,0.97,-14.73,0.07,0.23,0.2,0.5,0.1,6,USA,False,False,Amérique du Nord
Marquis Daniels,27.5,198.12,90.72,54.8,7.65,2.75,1.72,0.81,0.05,0.1,0.19,0.49,0.13,10,USA,False,False,Amérique du Nord
Marquis Teague,22.0,187.96,86.03,30.33,2.83,1.3,2.37,-10.53,0.01,0.1,0.16,0.37,0.25,3,USA,False,False,Amérique du Nord
Marreese Speights,25.5,208.28,114.76,70.5,7.91,4.06,0.66,-1.19,0.1,0.21,0.25,0.53,0.08,10,USA,False,False,Amérique du Nord
Marshall Plumlee,24.5,213.36,113.4,14.5,1.85,2.25,0.4,-0.2,0.11,0.22,0.12,0.61,0.07,2,USA,False,False,Amérique du Nord
Martell Webster,23.5,200.66,104.01,58.0,7.48,2.71,0.89,-9.96,0.03,0.11,0.16,0.49,0.06,10,USA,False,False,Amérique du Nord
Martin Lewis,22.0,198.12,102.06,9.0,1.6,0.7,0.4,-3.5,0.09,0.04,0.14,0.47,0.12,1,USA,False,False,Amérique du Nord
Martin Muursepp,22.5,205.74,106.59,41.5,4.7,2.2,0.6,-9.1,0.1,0.13,0.21,0.5,0.1,2,USA,False,False,Amérique du Nord
Marty Conlon,30.5,209.55,106.37,25.5,3.62,2.1,0.55,-11.25,0.07,0.13,0.16,0.47,0.06,4,USA,False,False,Amérique du Nord
Martynas Andriuskevicius,20.0,218.44,108.86,6.0,0.0,0.7,0.0,37.1,0.12,0.38,0.04,0.0,0.0,1,Lithuania,False,True,Europe
Marvin Bagley III,22.0,210.31,106.5,41.6,13.3,7.18,0.9,-7.14,0.09,0.19,0.22,0.55,0.05,5,USA,False,False,Amérique du Nord
Marvin Williams,27.0,205.57,107.62,71.47,10.21,5.14,1.28,-0.75,0.05,0.16,0.16,0.55,0.07,15,USA,False,False,Amérique du Nord
Mason Jones,22.5,193.04,90.72,18.0,6.05,2.1,1.15,6.45,0.02,0.15,0.2,0.59,0.17,2,USA,False,False,Amérique du Nord
Mason Plumlee,28.5,211.07,111.86,74.0,8.54,6.87,2.53,-1.42,0.1,0.21,0.16,0.61,0.16,10,USA,False,False,Amérique du Nord
Matas Buzelis,20.0,206.0,91.0,68.0,11.5,5.2,1.8,-1.0,0.06,0.2,0.18,0.55,0.11,1,Lithuania,False,True,Europe
Mateen Cleaves,25.5,187.96,94.12,27.83,2.72,0.9,1.87,-8.4,0.02,0.08,0.2,0.41,0.26,6,USA,False,False,Amérique du Nord
Matisse Thybulle,24.5,195.58,91.17,66.75,4.6,1.95,1.0,2.58,0.03,0.07,0.1,0.55,0.07,4,USA,False,False,Amérique du Nord
Matt Barnes,30.5,200.66,102.77,66.36,7.77,4.5,1.76,2.19,0.06,0.16,0.16,0.54,0.11,14,USA,False,False,Amérique du Nord
Matt Bonner,30.5,208.28,107.73,66.0,5.59,2.85,0.67,5.99,0.05,0.15,0.15,0.59,0.06,12,USA,False,False,Amérique du Nord
Matt Bullard,32.5,208.28,105.08,54.5,5.07,1.82,0.75,-0.78,0.02,0.12,0.16,0.53,0.08,6,USA,False,False,Amérique du Nord
Matt Carroll,27.5,198.12,96.16,45.9,5.08,1.47,0.62,-8.26,0.02,0.1,0.17,0.45,0.1,10,USA,False,False,Amérique du Nord
Matt Costello,24.0,208.28,108.86,4.0,1.0,2.3,0.5,26.6,0.04,0.28,0.07,0.5,0.07,1,USA,False,False,Amérique du Nord
Matt Fish,27.0,210.82,106.59,6.0,0.3,0.8,0.0,-15.1,0.14,0.27,0.26,0.33,0.0,1,USA,False,False,Amérique du Nord
Matt Freije,24.0,207.01,112.94,21.0,3.05,2.0,0.65,-4.05,0.05,0.13,0.17,0.35,0.08,2,USA,False,False,Amérique du Nord
Matt Geiger,29.5,214.21,111.66,46.83,8.38,5.12,0.67,-5.88,0.11,0.17,0.21,0.45,0.05,6,USA,False,False,Amérique du Nord
Matt Harpring,28.0,200.66,104.45,60.45,10.87,4.95,1.43,0.17,0.09,0.14,0.2,0.53,0.1,11,USA,False,False,Amérique du Nord
Matt Maloney,27.67,190.5,89.51,49.17,5.7,1.4,2.43,0.92,0.01,0.06,0.14,0.48,0.19,6,USA,False,False,Amérique du Nord
Matt Mooney,23.0,187.96,90.26,4.0,0.5,0.8,0.3,17.5,0.0,0.16,0.08,0.25,0.07,1,USA,False,False,Amérique du Nord
Matt Ryan,25.5,199.39,97.52,17.5,3.3,0.4,0.25,13.6,0.01,0.03,0.26,0.42,0.03,2,USA,False,False,Amérique du Nord
Matt Steigenga,27.0,200.66,102.06,2.0,1.5,1.5,1.0,-19.8,0.0,0.17,0.34,0.31,0.33,1,USA,False,False,Amérique du Nord
Matt Thomas,26.0,192.19,86.18,42.0,4.0,1.27,0.47,-1.33,0.01,0.1,0.16,0.58,0.08,3,USA,False,False,Amérique du Nord
Matthew Dellavedova,27.11,192.19,90.42,53.22,4.69,1.6,3.48,-1.01,0.02,0.07,0.14,0.48,0.28,9,Australia,False,False,Océanie
Maurice Ager,24.75,195.58,91.63,20.5,2.42,0.55,0.25,-10.25,0.02,0.09,0.22,0.45,0.07,4,USA,False,False,Amérique du Nord
Maurice Baker,25.0,187.96,90.72,5.0,0.0,0.4,0.2,27.3,0.06,0.06,0.05,0.0,0.08,1,USA,False,False,Amérique du Nord
Maurice Carter,27.0,195.58,95.25,10.0,4.2,1.1,0.4,1.8,0.02,0.09,0.22,0.48,0.07,1,USA,False,False,Amérique du Nord
Maurice Evans,28.78,195.58,99.79,62.44,6.1,2.14,0.7,-0.76,0.06,0.08,0.16,0.53,0.07,9,USA,False,False,Amérique du Nord
Maurice Harkless,24.5,203.96,98.88,62.1,6.53,3.4,0.92,-1.72,0.05,0.11,0.13,0.54,0.06,10,USA,False,False,Amérique du Nord
Maurice Ndour,25.0,205.74,90.72,32.0,3.1,2.0,0.3,-1.4,0.07,0.15,0.14,0.5,0.04,1,Senegal,False,False,Afrique
Maurice Taylor,25.56,205.74,117.93,59.33,10.43,4.43,1.1,-3.54,0.08,0.15,0.23,0.48,0.09,9,USA,False,False,Amérique du Nord
Max Christie,20.0,195.58,86.18,41.0,3.1,1.8,0.5,-7.1,0.01,0.13,0.1,0.57,0.05,1,USA,False,False,Amérique du Nord
Max Strus,26.0,195.58,97.52,62.33,9.4,2.43,1.37,-0.8,0.02,0.09,0.18,0.59,0.09,3,USA,False,False,Amérique du Nord
Maxi Kleber,28.5,209.13,107.35,60.5,6.88,4.63,1.15,1.35,0.05,0.15,0.12,0.58,0.07,6,Germany,False,True,Europe
McKinley Wright IV,23.5,180.34,87.09,16.0,2.6,0.85,1.35,-20.35,0.01,0.05,0.12,0.68,0.25,2,USA,False,False,Amérique du Nord
Mehmet Okur,28.5,210.82,116.71,63.4,12.25,6.4,1.7,-1.23,0.08,0.2,0.21,0.54,0.11,10,Turkey,False,True,Europe
Melvin Booker,24.0,187.96,83.91,21.0,5.8,1.4,2.5,-3.8,0.02,0.06,0.14,0.54,0.2,1,USA,False,False,Amérique du Nord
Melvin Ely,29.44,208.28,118.29,41.67,4.51,2.71,0.58,-2.79,0.07,0.14,0.17,0.5,0.07,9,USA,False,False,Amérique du Nord
Melvin Frazier Jr.,23.33,196.43,95.25,10.67,4.77,1.77,0.2,-22.43,0.03,0.06,0.18,0.4,0.03,3,USA,False,False,Amérique du Nord
Melvin Sanders,25.0,195.58,95.25,16.0,2.6,1.4,0.2,-2.8,0.04,0.21,0.19,0.55,0.05,1,USA,False,False,Amérique du Nord
Mengke Bateer,27.0,210.82,131.54,15.33,2.33,1.83,0.4,-11.97,0.1,0.15,0.19,0.43,0.1,3,China,False,False,Asie
Metta World Peace,28.12,200.51,115.32,58.29,13.01,4.35,2.48,1.31,0.04,0.12,0.21,0.5,0.14,17,USA,False,False,Amérique du Nord
Meyers Leonard,25.6,215.14,114.53,45.6,5.12,3.64,0.77,-4.28,0.05,0.22,0.15,0.6,0.08,10,USA,False,False,Amérique du Nord
Mfiondu Kabengele,23.33,206.59,113.4,18.33,2.47,1.63,0.2,-6.77,0.06,0.15,0.17,0.49,0.05,3,Canada,False,False,Amérique du Nord
Micah Potter,25.0,203.2,112.49,7.0,3.4,2.3,0.6,-4.2,0.05,0.22,0.12,0.8,0.13,1,USA,False,False,Amérique du Nord
Michael Beasley,25.0,207.59,107.01,55.36,11.69,4.42,1.23,-3.67,0.05,0.18,0.27,0.52,0.1,11,USA,False,False,Amérique du Nord
Michael Bradley,25.0,207.26,104.24,34.6,2.08,2.46,0.38,-8.96,0.1,0.2,0.13,0.5,0.06,5,USA,False,False,Amérique du Nord
Michael Cage,36.33,205.74,108.86,60.33,1.5,3.97,0.47,-4.6,0.11,0.21,0.05,0.51,0.05,3,USA,False,False,Amérique du Nord
Michael Carter-Williams,26.11,197.27,85.93,43.89,8.79,3.81,3.76,-5.97,0.04,0.14,0.21,0.47,0.26,9,USA,False,False,Amérique du Nord
Michael Curry,32.0,195.58,97.82,67.89,4.27,1.59,1.24,-2.04,0.02,0.08,0.11,0.51,0.1,9,USA,False,False,Amérique du Nord
Michael Dickerson,26.0,195.07,86.18,42.4,12.2,2.48,2.26,-3.86,0.02,0.07,0.2,0.51,0.12,5,USA,False,False,Amérique du Nord
Michael Doleac,26.5,210.82,118.84,58.7,4.63,3.19,0.54,-2.83,0.08,0.18,0.17,0.47,0.06,10,USA,False,False,Amérique du Nord
Michael Finley,30.5,200.66,100.11,72.93,15.59,4.29,2.86,2.85,0.03,0.11,0.21,0.53,0.13,14,USA,False,False,Amérique du Nord
Michael Frazier II,26.0,190.5,90.72,13.0,2.1,0.8,0.2,-16.0,0.01,0.07,0.12,0.38,0.02,1,USA,False,False,Amérique du Nord
Michael Gbinije,25.0,200.66,90.72,9.0,0.4,0.3,0.2,-1.8,0.06,0.04,0.16,0.18,0.09,1,USA,False,False,Amérique du Nord
Michael Hawkins,26.25,182.88,80.74,18.75,1.45,0.8,1.42,-5.48,0.03,0.1,0.13,0.43,0.29,4,USA,False,False,Amérique du Nord
Michael Jordan,37.0,198.12,97.98,76.5,25.3,5.88,4.2,5.4,0.04,0.15,0.33,0.51,0.22,4,USA,False,False,Amérique du Nord
